9.999999999999999547e-07,9.999999999596477287e-07,9.999999999192959261e-07,9.999999998385927445e-07,9.999999996771906164e-07,9.999999993544013950e-07,9.999999987089275608e-07,9.999999974183134117e-07,9.999999948384181316e-07,9.999999896839463031e-07,9.999999793961780462e-07,9.999999598614525363e-07
1.257677729514394809e-05,1.257677729413586030e-05,1.257677729312778098e-05,1.257677729111164097e-05,1.257677728707946598e-05,1.257677727901549379e-05,1.257677726289014471e-05,1.257677723064779153e-05,1.257677716619638711e-05,1.257677703742644725e-05,1.257677678041558873e-05,1.257677629239558428e-05
1.572097161892993723e-06,1.572097162901081515e-06,1.572097163909160625e-06,1.572097165925299786e-06,1.572097169957478158e-06,1.572097178021454798e-06,1.572097194146808109e-06,1.572097226389173362e-06,1.572097290840597686e-06,1.572097419610580322e-06,1.572097676621522696e-06,1.572098164641687027e-06
1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06
8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354864498e+00,8.001667006354864498e+00,8.001667006354862721e+00,8.001667006354862721e+00,8.001667006354860945e+00
5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00
1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693093e+00,1.077147481624693093e+00,1.077147481624692871e+00,1.077147481624692649e+00,1.077147481624692205e+00,1.077147481624691761e+00,1.077147481624691316e+00,1.077147481624691316e+00
1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693093e+00,1.077147481624692871e+00,1.077147481624692427e+00,1.077147481624691983e+00,1.077147481624691538e+00,1.077147481624691538e+00
1.538782116606704286e-05,1.538785276651082827e-05,1.538790052324327885e-05,1.538801154233575416e-05,1.538826752466609151e-05,1.538867046867001975e-05,1.538925142726708587e-05,1.539012045309072889e-05,1.539130881290020090e-05,1.539265096451853708e-05,1.539373165753679236e-05,1.539424609317798634e-05
1.538782116606705018e-03,1.538782085006261185e-03,1.538782037249528806e-03,1.538781926230436449e-03,1.538781670248106064e-03,1.538781267304102163e-03,1.538780686345504961e-03,1.538779817319681220e-03,1.538778628959871792e-03,1.538777286808253649e-03,1.538776206115235285e-03,1.538775691679594064e-03
1.538782116606704964e-05,1.538782116607741732e-05,1.538782116609308743e-05,1.538782116612951324e-05,1.538782116621351519e-05,1.538782116634575397e-05,1.538782116653649224e-05,1.538782116682201688e-05,1.538782116721310554e-05,1.538782116765673397e-05,1.538782116801928440e-05,1.538782116820456777e-05
1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704286e-05,1.538782116606704286e-05,1.538782116606703609e-05,1.538782116606703270e-05,1.538782116606702931e-05,1.538782116606702592e-05,1.538782116606701914e-05
1.538782116606704625e-05,1.538785276651083165e-05,1.538790052324328224e-05,1.538801154233575754e-05,1.538826752466609490e-05,1.538867046867002314e-05,1.538925142726708925e-05,1.539012045309073228e-05,1.539130881290020429e-05,1.539265096451854047e-05,1.539373165753679575e-05,1.539424609317798973e-05
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.339177234955174799e-33,-5.013207956909935178e-27,-1.002634488711675586e-26,-2.005238028448219675e-26,-4.010350278578120586e-26,-8.020147259066088230e-26,-1.603826231167425068e-25,-3.206824282099929487e-25,-6.410343463585195053e-25,-1.280747941990721121e-24,-2.556235299346968559e-24,-4.973214225356537379e-24
9.999999999999999547e-07,9.999999999596473051e-07,9.999999999192946555e-07,9.999999998385895681e-07,9.999999996771791814e-07,9.999999993543586198e-07,9.999999987087177084e-07,9.999999974174365209e-07,9.999999948348762634e-07,9.999999896697599835e-07,9.999999793395348354e-07,9.999999596475506708e-07
1.257677729514394809e-05,1.257677729413585183e-05,1.257677729312775556e-05,1.257677729111156473e-05,1.257677728707918307e-05,1.257677727901442145e-05,1.257677726288490497e-05,1.257677723062588895e-05,1.257677716610790436e-05,1.257677703707204867e-05,1.257677677900051686e-05,1.257677628705184654e-05
1.572097161892993723e-06,1.572097162901089562e-06,1.572097163909185400e-06,1.572097165925376866e-06,1.572097169957759585e-06,1.572097178022523965e-06,1.572097194152045525e-06,1.572097226411072128e-06,1.572097290929077053e-06,1.572097419964976577e-06,1.572097678036593514e-06,1.572098169985424556e-06
1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06
8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354864498e+00,8.001667006354862721e+00,8.001667006354862721e+00,8.001667006354862721e+00
5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00
1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693093e+00,1.077147481624693093e+00,1.077147481624692649e+00,1.077147481624692427e+00,1.077147481624691983e+00,1.077147481624691538e+00,1.077147481624691316e+00
1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624692871e+00,1.077147481624692649e+00,1.077147481624692205e+00,1.077147481624691761e+00,1.077147481624691538e+00
1.538782116606704286e-05,1.538782731633504120e-05,1.538784075645365762e-05,1.538788323397339262e-05,1.538802035928626383e-05,1.538830798354265966e-05,1.538882756095320850e-05,1.538963351204501940e-05,1.539076345980576444e-05,1.539205223875547053e-05,1.539309346088571826e-05,1.539359175186738601e-05
1.538782116606705018e-03,1.538782110456437006e-03,1.538782097016318413e-03,1.538782054538798865e-03,1.538781917413485807e-03,1.538781629789229364e-03,1.538781110211818754e-03,1.538780304260727082e-03,1.538779174312966290e-03,1.538777885534016628e-03,1.538776844311886410e-03,1.538776346020904583e-03
1.538782116606704964e-05,1.538782116606906896e-05,1.538782116607347354e-05,1.538782116608741570e-05,1.538782116613241686e-05,1.538782116622680005e-05,1.538782116639736199e-05,1.538782116666211061e-05,1.538782116703384966e-05,1.538782116745956164e-05,1.538782116780830204e-05,1.538782116798660587e-05
1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704286e-05,1.538782116606703947e-05,1.538782116606703609e-05,1.538782116606702931e-05,1.538782116606702592e-05,1.538782116606702253e-05
1.538782116606704625e-05,1.538782731633504458e-05,1.538784075645366101e-05,1.538788323397339601e-05,1.538802035928626722e-05,1.538830798354266305e-05,1.538882756095321188e-05,1.538963351204502279e-05,1.539076345980576783e-05,1.539205223875547392e-05,1.539309346088572165e-05,1.539359175186738940e-05
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.056114474372865667e-33,-4.456184604207031724e-27,-8.912306550872139331e-27,-1.782433701773576590e-26,-3.564756568653200181e-26,-7.129020062436045711e-26,-1.425623160891339172e-25,-2.850511158479546942e-25,-5.698082225438811302e-25,-1.138441873794564784e-24,-2.272208605063426057e-24,-4.420635266738813906e-24
9.999999999999999547e-07,9.999999999596473051e-07,9.999999999192946555e-07,9.999999998385895681e-07,9.999999996771791814e-07,9.999999993543586198e-07,9.999999987087174967e-07,9.999999974174360974e-07,9.999999948348747811e-07,9.999999896697570189e-07,9.999999793395274239e-07,9.999999596475347890e-07
1.257677729514394809e-05,1.257677729413585183e-05,1.257677729312775556e-05,1.257677729111156473e-05,1.257677728707918307e-05,1.257677727901441975e-05,1.257677726288489989e-05,1.257677723062587540e-05,1.257677716610787048e-05,1.257677703707196566e-05,1.257677677900032882e-05,1.257677628705145182e-05
1.572097161892993723e-06,1.572097162901089562e-06,1.572097163909185400e-06,1.572097165925376866e-06,1.572097169957760009e-06,1.572097178022524812e-06,1.572097194152050184e-06,1.572097226411084834e-06,1.572097290929110088e-06,1.572097419965057046e-06,1.572097678036778590e-06,1.572098169985817791e-06
1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06
8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354864498e+00,8.001667006354862721e+00,8.001667006354864498e+00
5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00
1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693093e+00,1.077147481624692871e+00,1.077147481624692427e+00,1.077147481624692205e+00,1.077147481624691761e+00,1.077147481624691761e+00
1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693315e+00,1.077147481624693093e+00,1.077147481624692649e+00,1.077147481624692427e+00,1.077147481624691983e+00,1.077147481624691983e+00
1.538782116606704286e-05,1.538782236372300381e-05,1.538782578676629929e-05,1.538783967022726952e-05,1.538790021650543856e-05,1.538808261661648555e-05,1.538851193673524092e-05,1.538923052100365076e-05,1.539027695488516287e-05,1.539148707163424487e-05,1.539246881847449068e-05,1.539294081082850840e-05
1.538782116606705018e-03,1.538782115409048894e-03,1.538782111986005795e-03,1.538782098102545008e-03,1.538782037556266297e-03,1.538781855156155657e-03,1.538781425836036705e-03,1.538780707251768444e-03,1.538779660817886840e-03,1.538778450701137846e-03,1.538777468954297557e-03,1.538776996961943718e-03
1.538782116606704964e-05,1.538782116606744266e-05,1.538782116606856413e-05,1.538782116607312117e-05,1.538782116609298917e-05,1.538782116615284391e-05,1.538782116629376648e-05,1.538782116652978035e-05,1.538782116687395355e-05,1.538782116727347528e-05,1.538782116760185979e-05,1.538782116776986369e-05
1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704286e-05,1.538782116606703947e-05,1.538782116606703609e-05,1.538782116606703270e-05,1.538782116606702931e-05,1.538782116606702931e-05
1.538782116606704625e-05,1.538782236372300720e-05,1.538782578676630268e-05,1.538783967022727290e-05,1.538790021650544195e-05,1.538808261661648894e-05,1.538851193673524431e-05,1.538923052100365415e-05,1.539027695488516626e-05,1.539148707163424826e-05,1.539246881847449407e-05,1.539294081082851178e-05
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.304273086774958783e-33,-3.899161459337429209e-27,-7.798268227035633359e-27,-1.559629499178436580e-26,-3.119162317741725515e-26,-6.237892059289288030e-26,-1.247420274501001981e-25,-2.494197084162180221e-25,-4.985823623980166636e-25,-9.961368036193232466e-25,-1.988182702978067930e-24,-3.868056433406133516e-24
9.999999999999999547e-07,9.999999999596473051e-07,9.999999999192946555e-07,9.999999998385895681e-07,9.999999996771791814e-07,9.999999993543586198e-07,9.999999987087174967e-07,9.999999974174356738e-07,9.999999948348739340e-07,9.999999896697538426e-07,9.999999793395202241e-07,9.999999596475195424e-07
1.257677729514394809e-05,1.257677729413585183e-05,1.257677729312775556e-05,1.257677729111156473e-05,1.257677728707918307e-05,1.257677727901441975e-05,1.257677726288489650e-05,1.257677723062586693e-05,1.257677716610784507e-05,1.257677703707189620e-05,1.257677677900015602e-05,1.257677628705107066e-05
1.572097161892993723e-06,1.572097162901089562e-06,1.572097163909185400e-06,1.572097165925376866e-06,1.572097169957760009e-06,1.572097178022525447e-06,1.572097194152052725e-06,1.572097226411094363e-06,1.572097290929137828e-06,1.572097419965129679e-06,1.572097678036953715e-06,1.572098169986200014e-06
1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06
8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354864498e+00,8.001667006354864498e+00,8.001667006354864498e+00
5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00
1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693093e+00,1.077147481624692649e+00,1.077147481624692205e+00,1.077147481624691983e+00,1.077147481624691983e+00
1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693315e+00,1.077147481624692871e+00,1.077147481624692427e+00,1.077147481624692205e+00,1.077147481624692205e+00
1.538782116606704286e-05,1.538782139994318018e-05,1.538782222388003262e-05,1.538782632247253073e-05,1.538785023235335713e-05,1.538795512430703774e-05,1.538828575098251660e-05,1.538890237924220018e-05,1.538984494845065500e-05,1.539095341465698024e-05,1.539185695588410482e-05,1.539229309042563842e-05
1.538782116606705018e-03,1.538782116372828948e-03,1.538782115548891893e-03,1.538782111450299550e-03,1.538782087540418965e-03,1.538781982648465118e-03,1.538781652021789558e-03,1.538781035393529820e-03,1.538780092824321372e-03,1.538778984358115179e-03,1.538778080816888098e-03,1.538777644682346639e-03
1.538782116606704964e-05,1.538782116606712756e-05,1.538782116606739862e-05,1.538782116606874032e-05,1.538782116607658723e-05,1.538782116611100387e-05,1.538782116621952912e-05,1.538782116642203437e-05,1.538782116673198405e-05,1.538782116709779387e-05,1.538782116739968996e-05,1.538782116755427009e-05
1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704286e-05,1.538782116606703947e-05,1.538782116606703609e-05,1.538782116606703270e-05,1.538782116606702931e-05
1.538782116606704625e-05,1.538782139994318356e-05,1.538782222388003601e-05,1.538782632247253412e-05,1.538785023235336052e-05,1.538795512430704112e-05,1.538828575098251999e-05,1.538890237924220357e-05,1.538984494845065839e-05,1.539095341465698363e-05,1.539185695588410821e-05,1.539229309042564181e-05
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.545066148785424362e-33,-3.342138474221611434e-27,-6.684229920261501071e-27,-1.336825360174178047e-26,-2.673567600911921812e-26,-5.346765104614338005e-26,-1.069217482162951358e-25,-2.137882637606239651e-25,-4.273562727050943726e-25,-8.538315629584864672e-25,-1.704156238364810968e-24,-3.315477114301699080e-24
9.999999999999999547e-07,9.999999999596473051e-07,9.999999999192946555e-07,9.999999998385895681e-07,9.999999996771791814e-07,9.999999993543586198e-07,9.999999987087174967e-07,9.999999974174354621e-07,9.999999948348730870e-07,9.999999896697513015e-07,9.999999793395136596e-07,9.999999596475047193e-07
1.257677729514394809e-05,1.257677729413585183e-05,1.257677729312775556e-05,1.257677729111156473e-05,1.257677728707918307e-05,1.257677727901441975e-05,1.257677726288489650e-05,1.257677723062585846e-05,1.257677716610782304e-05,1.257677703707183013e-05,1.257677677899999000e-05,1.257677628705069966e-05
1.572097161892993723e-06,1.572097162901089562e-06,1.572097163909185400e-06,1.572097165925376866e-06,1.572097169957760009e-06,1.572097178022525871e-06,1.572097194152054842e-06,1.572097226411101986e-06,1.572097290929161545e-06,1.572097419965195535e-06,1.572097678037120156e-06,1.572098169986572709e-06
1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06,1.572097161892993511e-06
8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354866274e+00,8.001667006354864498e+00,8.001667006354864498e+00,8.001667006354864498e+00
5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00,5.228781632229582144e+00
1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693315e+00,1.077147481624693093e+00,1.077147481624692871e+00,1.077147481624692427e+00,1.077147481624692205e+00,1.077147481624691983e+00
1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693537e+00,1.077147481624693315e+00,1.077147481624693093e+00,1.077147481624692649e+00,1.077147481624692427e+00,1.077147481624692205e+00
1.538782116606704286e-05,1.538782121239131879e-05,1.538782140409373649e-05,1.538782253367149106e-05,1.538783132669479720e-05,1.538788758838563966e-05,1.538812844253018391e-05,1.538863846632715623e-05,1.538946203087574176e-05,1.539044862067015366e-05,1.539125685481077899e-05,1.539164834572799822e-05
1.538782116606705018e-03,1.538782116560380745e-03,1.538782116368678189e-03,1.538782115239100638e-03,1.538782106446077253e-03,1.538782050184386418e-03,1.538781809330241846e-03,1.538781299306444996e-03,1.538780475741896407e-03,1.538779489152101955e-03,1.538778680917961316e-03,1.538778289427043941e-03
1.538782116606704964e-05,1.538782116606706319e-05,1.538782116606713095e-05,1.538782116606749687e-05,1.538782116607038017e-05,1.538782116608884549e-05,1.538782116616789738e-05,1.538782116633537951e-05,1.538782116660615223e-05,1.538782116693163650e-05,1.538782116720145376e-05,1.538782116733973019e-05
1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704625e-05,1.538782116606704286e-05,1.538782116606703947e-05,1.538782116606703609e-05,1.538782116606703270e-05,1.538782116606703270e-05
1.538782116606704625e-05,1.538782121239132218e-05,1.538782140409373987e-05,1.538782253367149445e-05,1.538783132669480059e-05,1.538788758838564305e-05,1.538812844253018729e-05,1.538863846632715962e-05,1.538946203087574515e-05,1.539044862067015705e-05,1.539125685481078238e-05,1.539164834572800161e-05
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.966937846984096597e-33,-2.785115394491934741e-27,-5.570191614647363024e-27,-1.114021173653798445e-26,-2.227973038715853819e-26,-4.455637627874622792e-26,-8.910145916159480187e-26,-1.781569692288070323e-25,-3.561303298231600749e-25,-7.115263326464756699e-25,-1.420130848703142917e-24,-2.762897200589666164e-24
9.999999999999999547e-07,9.999999999596473051e-07,9.999999999192946555e-07,9.999999998385895681e-07,9.999999996771791814e-07,9.999999993543586198e-07,9.999999987087172849e-07,9.999999974174352503e-07,9.999999948348722400e-07,9.999999896697489721e-07,9.999999793395075186e-07,9.999999596474901080e-07
1.257677729514394809e-05,1.257677729413585183e-05,1.257677729312775556e-05,1.257677729111156473e-05,1.257677728707918307e-05,1.257677727901441975e-05,1.257677726288489480e-05,1.257677723062585338e-05,1.257677716610779933e-05,1.257677703707176915e-05,1.257677677899983076e-05,1.257677628705033374e-05
1.572097161892993723e-06,1.572097162901089562e-06,1.572097163909185400e-06,1.572097165925376866e-06,1.572097169957760009e-06,1.572097178022526083e-06,1.572097194152056325e-06,1.572097226411107915e-06,1.572097290929181662e-06,1.572097419965255887e-06,1.572097678037279610e-06,1.572098169986937145e-06
